Battery_ID,formula,working_ion,formula_charge,formula_discharge,voltage,capacity,volume_change
mp-769599_Na,Na1-3CrPCO7,Na,NaCrPCO7,Na3CrPCO7,3.031012679051716,194.2518696590096,0.073593047086824
mp-769713_Na,Na4-6B4Sb2SO16,Na,Na4B4Sb2SO16,Na6B4Sb2SO16,2.051491209051722,75.20499399728025,0.051113367705172
mp-770475_Na,Na2-3BiBAsO7,Na,Na2BiBAsO7,Na3BiBAsO7,3.620408901551716,56.34373477279911,0.030114456553893
mp-770525_Na,Na4-6Mn2C4SO16,Na,Na4Mn2C4SO16,Na6Mn2C4SO16,3.737696424051723,91.7995847827752,0.031714388718323
mp-770548_Na,Na4-6Cr2P(CO4)4,Na,Na4Cr2P(CO4)4,Na6Cr2P(CO4)4,2.998660504051716,92.9094338496565,0.021816126497108
mp-770560_Na,Na4-6Cr2C4SO16,Na,Na4Cr2C4SO16,Na6Cr2C4SO16,2.085979849051714,92.73403382297106,0.039852922375281
mp-770646_Na,Na1-3SnAsCO7,Na,NaSnAsCO7,Na3SnAsCO7,2.203955641551719,138.64959957754283,0.080478990060486
mp-770708_Na,Na2-3SiBSbO7,Na,Na2SiBSbO7,Na3SiBSbO7,1.695607211551721,78.45370588477671,0.012039033318278
mp-770765_Na,Na2-3MnBAsO7,Na,Na2MnBAsO7,Na3MnBAsO7,3.503137209051718,83.3286750888558,0.026737093069887
mp-770795_Na,Na2-3CuBSO7,Na,Na2CuBSO7,Na3CuBSO7,3.032991951551726,93.25916303902316,0.003459685322988
mp-770820_Na,Na1-2CoCSO7,Na,NaCoCSO7,Na2CoCSO7,3.832828926551731,102.69387073607363,0.051936479759376
mp-770821_Na,Na1-3FeAsCO7,Na,NaFeAsCO7,Na3FeAsCO7,3.469605169051721,165.5728782903828,0.007168509450685
mp-770829_Na,Na1-2CrCSO7,Na,NaCrCSO7,Na2CrCSO7,2.496419471551721,105.49806345893565,0.092116369185271
mp-770900_Na,Na1-3MnAsCO7,Na,NaMnAsCO7,Na3MnAsCO7,3.390345429051724,166.03802903051624,0.062758297887686
mp-770912_Na,Na2-3MnSiCO7,Na,Na2MnSiCO7,Na3MnSiCO7,3.170831431551722,97.10704343897868,0.035664476688423
mp-770940_Na,Na2-3NiAsCO7,Na,Na2NiAsCO7,Na3NiAsCO7,3.856678581551722,82.0644075153952,0.011813930942475
mp-770947_Na,Na1-3VSiCO7,Na,NaVSiCO7,Na3VSiCO7,2.9326560578017262,197.067679986078,0.026909028376574
mp-770948_Na,Na1-3CoPCO7,Na,NaCoPCO7,Na3CoPCO7,3.9234055553017297,189.48825786910663,0.066817102717882
mp-770978_Na,Na1-3SiSbCO7,Na,NaSiSbCO7,Na3SiSbCO7,2.374212109051729,156.3583157314863,0.057291828872825
mp-771009_Na,Na2-3CoSiCO7,Na,Na2CoSiCO7,Na3CoSiCO7,3.220914926551717,95.72145479112967,0.03515954267775
mp-771012_Na,Na1-3VAsCO7,Na,NaVAsCO7,Na3VAsCO7,2.443383406551728,168.11926327895614,0.020702201578926
mp-771013_Na,Na2-3CrSiCO7,Na,Na2CrSiCO7,Na3CrSiCO7,3.459963181551732,98.15328343360096,0.015113261158202
mp-771032_Na,Na2-3CuAsCO7,Na,Na2CuAsCO7,Na3CuAsCO7,3.3144571365517272,80.8629181072805,0.014917513048771
mp-771066_Na,Na2-3CoBAsO7,Na,Na2CoBAsO7,Na3CoBAsO7,3.710628494051722,82.30631955264056,0.031365919245627
mp-771142_Na,Na2-3MnBSO7,Na,Na2MnBSO7,Na3MnBSO7,2.614881566551734,96.13875669084229,0.003142155096983
mp-771169_Na,Na1-2CrAsCO7,Na,NaCrAsCO7,Na2CrAsCO7,4.387437486551736,90.26993487974453,0.023560141988136
mp-771195_Na,Na5-6Ni2As(CO4)4,Na,Na5Ni2As(CO4)4,Na6Ni2As(CO4)4,3.781584476551732,42.254953698391056,0.02358907758286
mp-771204_Na,Na2-3FeSiCO7,Na,Na2FeSiCO7,Na3FeSiCO7,3.868105926551724,96.78898741754244,0.013881350875249
mp-771250_Na,Na2-3SiSnCO7,Na,Na2SiSnCO7,Na3SiSnCO7,1.06527300155172,78.88094293702058,0.023223099818441
mp-771487_Na,Na4-6Mn2P(CO4)4,Na,Na4Mn2P(CO4)4,Na6Mn2P(CO4)4,3.8806216990517193,91.97146445172773,0.032467488275242
mp-771495_Na,Na5-6Co2As(CO4)4,Na,Na5Co2As(CO4)4,Na6Co2As(CO4)4,3.391257161551724,42.223028152597394,0.026514896243523
mp-771839_Na,Na4-6Co2C4SO16,Na,Na4Co2C4SO16,Na6Co2C4SO16,4.203535884051735,90.56035138236284,0.001708263473895
mp-771954_Na,Na1-2VCSO7,Na,NaVCSO7,Na2VCSO7,2.888922099051729,105.93783238792088,0.010953070322631
mp-772118_Na,Na1-3CuCSO7,Na,NaCuCSO7,Na3CuCSO7,2.9306589190517203,185.74294054510847,0.009740201868946
mp-772152_Na,Na1-3CoAsCO7,Na,NaCoAsCO7,Na3CoAsCO7,3.7624218903017272,164.00839402719313,0.077376141519508
mp-772200_Na,Na4-6Fe2As(CO4)4,Na,Na4Fe2As(CO4)4,Na6Fe2As(CO4)4,3.526058554051719,85.27581376409721,0.049167155579004
mp-772553_Na,Na0-2Ti3Cr(PO4)6,Na,Ti3Cr(PO4)6,Na2Ti3Cr(PO4)6,5.008353921551734,66.0619232140528,0.006301333238593
mp-772662_Na,Na0-2MnH4(SO5)2,Na,MnH4(SO5)2,Na2MnH4(SO5)2,4.239597669051729,162.89062405005873,0.133276296695113
mp-772711_Na,Na2-3SiBiBO7,Na,Na2SiBiBO7,Na3SiBiBO7,3.495784871551723,62.49733154724774,0.008031644945139
mp-772859_Na,Na0-2Ti3Fe(PO4)6,Na,Ti3Fe(PO4)6,Na2Ti3Fe(PO4)6,4.137728261551732,65.75003780590923,0.021845213696363
mp-773088_Na,Na0-1V3Fe2CuO12,Na,V3Fe2CuO12,NaV3Fe2CuO12,4.168594101551722,49.354245844439085,0.008637709239546
mp-776196_Na,Na4-6Ni2C4SO16,Na,Na4Ni2C4SO16,Na6Ni2C4SO16,4.299877699051724,90.63378747413866,0.017240021820524
mp-776638_Na,Na4-6Mn2As(CO4)4,Na,Na4Mn2As(CO4)4,Na6Mn2As(CO4)4,3.933984291551727,85.52260728219764,0.022071970096255
mp-778480_Na,Na4-6V2P(CO4)4,Na,Na4V2P(CO4)4,Na6V2P(CO4)4,3.034058029051725,93.25034344511644,0.005278998121273
mp-778605_Na,Na4-6Ni2P(CO4)4,Na,Na4Ni2P(CO4)4,Na6Ni2P(CO4)4,4.307202056551734,90.80132535062172,0.025521497748177
mp-779142_Na,Na4-6Cu2C4SO16,Na,Na4Cu2C4SO16,Na6Cu2C4SO16,3.701181109051735,89.17050870384884,0.024367675293018
mp-779161_Na,Na4-6Bi2B4SO16,Na,Na4Bi2B4SO16,Na6Bi2B4SO16,3.7826880740517232,60.418207670445774,0.016052765222992
mp-25408_Na,Na0-1LiMnPCO7,Na,LiMnPCO7,NaLiMnPCO7,3.960867266551719,111.74310762854812,0.081468113058264
mp-754320_Na,Na0-1Li2MnPCO7,Na,Li2MnPCO7,NaLi2MnPCO7,3.167487786551721,108.60031954832657,0.092688066942138
mp-755819_Na,Na0-1Li2FePCO7,Na,Li2FePCO7,NaLi2FePCO7,2.720517889051724,108.20267407673184,0.056042515989659
mp-756197_Na,Na0-3Li3Fe2P2(CO7)2,Na,Li3Fe2P2(CO7)2,Na3Li3Fe2P2(CO7)2,3.298130306551726,157.21100860251266,0.071961580205312
mp-756199_Na,Na0-3Li3Mn2P2(CO7)2,Na,Li3Mn2P2(CO7)2,Na3Li3Mn2P2(CO7)2,3.357049196551727,157.7705659753254,0.127062703799178
mp-768689_Na,Na0-1Li5Fe2P2(CO7)2,Na,Li5Fe2P2(CO7)2,NaLi5Fe2P2(CO7)2,3.028983551551708,55.91268240472394,0.03134601880846
mp-768858_Na,Na0-1Li5Mn2P2(CO7)2,Na,Li5Mn2P2(CO7)2,NaLi5Mn2P2(CO7)2,3.088264391551721,56.12506755320178,0.035777899977193
